viewDate,areaMunKm,areaUcKm,uc,uf,municipio
28/06/2021,0.31,0,,MA,Campestre do Maranhão
03/02/2021,0.25,0,,MA,Sítio Novo
03/02/2021,0.88,0,,MA,Feira Nova do Maranhão
28/06/2021,0.39,0,,MA,Amarante do Maranhão
03/02/2021,0.14,0,,MA,Sítio Novo
03/02/2021,0.05,0,,MA,Grajaú
27/05/2021,0.22,0,,MA,Parnarama
04/02/2021,2.49,0,,MA,Buriti
28/06/2021,0.37,0,,MA,Grajaú
04/02/2021,0.51,0,,MA,Buriti
28/06/2021,0.2,0,,MA,Grajaú
28/06/2021,0,0,,MA,Formosa da Serra Negra
28/06/2021,0.18,0,,MA,Lajeado Novo
04/02/2021,0.89,0,,MA,Aldeias Altas
28/06/2021,0.29,0,,MA,São João do Paraíso
28/06/2021,0.69,0,,MA,Grajaú
28/06/2021,0.14,0,,MA,Porto Franco
04/02/2021,0.86,0,,MA,Caxias
04/02/2021,0.51,0,,MA,Coroatá
04/02/2021,0.57,0,,MA,Codó
27/05/2021,0.17,0,,MA,São Domingos do Maranhão
04/02/2021,0.92,0,,MA,Fortuna
09/07/2021,0.12,0,,MA,Amarante do Maranhão
27/05/2021,0.11,0,,MA,Tuntum
28/06/2021,0.31,0,,MA,Amarante do Maranhão
04/02/2021,0.19,0,,MA,Codó
04/02/2021,0.36,0,,MA,Buriti
23/04/2021,0.15,0,,MA,Lagoa do Mato
19/06/2021,0.18,0,,MA,Coroatá
04/02/2021,0.27,0,,MA,Buriti
04/02/2021,0.11,0,,MA,Codó
04/02/2021,0.19,0,,MA,Codó
04/02/2021,0.57,0,,MA,Colinas
21/05/2021,0.63,0,,MA,Alto Parnaíba
04/02/2021,2.12,0,,MA,Parnarama
27/05/2021,0.07,0,,MA,São Domingos do Maranhão
28/06/2021,0.27,0,,MA,Barra do Corda
28/06/2021,0.21,0,,MA,Barra do Corda
28/06/2021,0.3,0,,MA,Barra do Corda
21/05/2021,0.13,0,,MA,Alto Parnaíba
28/06/2021,0.45,0,,MA,Grajaú
27/05/2021,0.23,0,,MA,Porto Franco
28/06/2021,0.07,0,,MA,Barra do Corda
28/06/2021,0.36,0,,MA,Jenipapo dos Vieiras
28/06/2021,0.2,0,,MA,Grajaú
28/06/2021,0.25,0,,MA,Grajaú
28/06/2021,0.09,0,,MA,Sítio Novo
28/06/2021,0.14,0,,MA,Formosa da Serra Negra
28/06/2021,0.56,0,,MA,Formosa da Serra Negra
28/06/2021,0.2,0,,MA,Sítio Novo
27/05/2021,0.37,0,,MA,São João do Paraíso
28/06/2021,0.13,0,,MA,Amarante do Maranhão
04/10/2021,1.26,0,,MA,Parnarama
28/06/2021,0.16,0,,MA,Grajaú
28/06/2021,0.2,0,,MA,Grajaú
28/06/2021,0.18,0,,MA,Amarante do Maranhão
28/06/2021,0.05,0,,MA,Amarante do Maranhão
27/05/2021,0.1,0,,MA,São Domingos do Maranhão
28/06/2021,0.23,0,,MA,Amarante do Maranhão
28/06/2021,0.29,0,,MA,Amarante do Maranhão
28/06/2021,0.7,0,,MA,Formosa da Serra Negra
27/05/2021,0.05,0,,MA,Colinas
28/06/2021,1.67,0,,MA,Barra do Corda
28/06/2021,0.06,0,,MA,Amarante do Maranhão
27/05/2021,0.11,0,,MA,Colinas
28/06/2021,0.27,0,,MA,Amarante do Maranhão
24/02/2021,0.4,0,,MA,Carolina
28/06/2021,0.06,0,,MA,Grajaú
04/03/2021,0.03,0,,MA,Balsas
27/05/2021,0.35,0,,MA,São Domingos do Maranhão
28/06/2021,0.47,0,,MA,Tuntum
02/06/2021,0.93,0,,MA,Formosa da Serra Negra
28/06/2021,0.29,0,,MA,Amarante do Maranhão
28/06/2021,0.07,0,,MA,Amarante do Maranhão
04/10/2021,1.33,0,,MA,São Benedito do Rio Preto
28/06/2021,0.26,0,,MA,Grajaú
27/05/2021,0.32,0,,MA,Tuntum
04/03/2021,0.15,0,,MA,Sítio Novo
28/06/2021,0.06,0,,MA,Grajaú
24/02/2021,0.22,0,,MA,Loreto
05/06/2021,0.32,0,,MA,Paraibano
28/06/2021,0.08,0,,MA,Amarante do Maranhão
27/05/2021,0.06,0,,MA,São João do Paraíso
09/07/2021,0.08,0,,MA,Sítio Novo
28/06/2021,0.14,0,,MA,Amarante do Maranhão
20/11/2021,0.76,0,,MA,Parnarama
28/08/2021,0.08,0,,MA,Peritoró
24/02/2021,1.47,0,,MA,Balsas
28/06/2021,0.23,0,,MA,Buritirana
27/05/2021,0.61,0,,MA,Colinas
28/06/2021,0.06,0,,MA,Grajaú
04/03/2021,0.12,0,,MA,Sítio Novo
04/03/2021,0.05,0,,MA,Balsas
24/02/2021,2.89,0,,MA,Carolina
04/03/2021,0.2,0,,MA,Sítio Novo
28/06/2021,0.09,0,,MA,Amarante do Maranhão
04/03/2021,0.41,0,,MA,Feira Nova do Maranhão
04/03/2021,2.06,0,,MA,Nova Colinas
04/03/2021,0.47,0,,MA,Balsas
28/03/2021,0.38,0,,MA,São Félix de Balsas
04/03/2021,0.44,0,,MA,Feira Nova do Maranhão
04/03/2021,0.14,0,,MA,Sítio Novo
28/03/2021,0.31,0,,MA,São Félix de Balsas
16/10/2021,0.6,0,,MA,Balsas
04/03/2021,0.04,0,,MA,Balsas
04/03/2021,3.05,0,,MA,Balsas
28/03/2021,0.47,0,,MA,São Félix de Balsas
28/03/2021,0.77,0,,MA,Mirador
28/03/2021,0.11,0,,MA,São Félix de Balsas
28/03/2021,0.11,0,,MA,São Félix de Balsas
28/03/2021,0.33,0,,MA,Loreto
28/03/2021,1.93,0,,MA,Mirador
27/05/2021,0.34,0,,MA,Campestre do Maranhão
28/06/2021,1.06,0,,MA,Formosa da Serra Negra
24/07/2021,0.12,0,,MA,Aldeias Altas
05/03/2021,0.67,0,,MA,Brejo
05/03/2021,2.6,0,,MA,Brejo
04/10/2021,1.19,0,,MA,Caxias
27/05/2021,0.06,0,,MA,Passagem Franca
27/05/2021,0.26,0,,MA,Colinas
05/03/2021,0.15,0,,MA,Brejo
27/05/2021,0.16,0,,MA,Grajaú
08/04/2021,0.21,0,,MA,Buriti Bravo
08/04/2021,0.06,0,,MA,Matões
08/04/2021,0.05,0,,MA,Matões
08/04/2021,0.26,0,,MA,Parnarama
08/04/2021,1,0,,MA,Parnarama
08/04/2021,0.3,0,,MA,Barra do Corda
28/06/2021,1.8,0,,MA,Sítio Novo
08/04/2021,0.51,0,,MA,Parnarama
08/04/2021,0.1,0,,MA,Fortuna
27/05/2021,0.32,0,,MA,Passagem Franca
08/04/2021,0.16,0,,MA,Barra do Corda
06/07/2021,0.22,0,,MA,Ribamar Fiquene
19/05/2021,0.19,0,,MA,Urbano Santos
27/05/2021,0.05,0,,MA,Grajaú
16/10/2021,3.48,0,,MA,Balsas
27/05/2021,0.06,0,,MA,Tuntum
08/04/2021,0.04,0,,MA,Barra do Corda
08/04/2021,0.35,0,,MA,São João do Paraíso
08/04/2021,0.74,0,,MA,Grajaú
08/11/2021,0.04,0,,MA,São Pedro dos Crentes
08/04/2021,0.12,0,,MA,Barra do Corda
08/04/2021,0.47,0,,MA,Tuntum
08/04/2021,0.21,0,,MA,Barra do Corda
08/04/2021,0.12,0,,MA,Grajaú
23/09/2021,0.91,0,,MA,Parnarama
21/05/2021,1.61,0,,MA,Alto Parnaíba
27/05/2021,0.1,0,,MA,Tuntum
06/07/2021,0.42,0,,MA,Carolina
08/11/2021,0.35,0,,MA,Formosa da Serra Negra
22/03/2021,0.25,0,,MA,Caxias
02/06/2021,1.27,0,,MA,Fortaleza dos Nogueiras
27/05/2021,0.12,0,,MA,Tuntum
28/08/2021,0.21,0,,MA,Codó
05/06/2021,0.76,0,,MA,Caxias
28/08/2021,1.61,0,,MA,Alto Parnaíba
16/03/2021,1.51,0,,MA,Riachão
16/03/2021,3.49,0,,MA,Balsas
06/07/2021,0.42,0,,MA,Ribamar Fiquene
30/05/2021,1.92,0,,MA,Balsas
02/11/2021,0.49,0,,MA,Riachão
27/05/2021,0.3,0,,MA,Grajaú
16/05/2021,1.03,0,,MA,Chapadinha
13/11/2021,0.14,0.14,PARQUE NACIONAL DA CHAPADA DAS MESAS,MA,Carolina
05/06/2021,1.3,0,,MA,Mirador
07/07/2021,0.73,0,,MA,Balsas
28/08/2021,1.27,0,,MA,Parnarama
04/10/2021,1.06,0,,MA,Coroatá
04/10/2021,1.94,0,,MA,Coroatá
16/10/2021,0.52,0,,MA,Balsas
27/05/2021,0.03,0,,MA,Grajaú
27/05/2021,0.47,0,,MA,Balsas
28/06/2021,0.28,0,,MA,Porto Franco
28/08/2021,0.89,0,,MA,Sucupira do Norte
21/05/2021,4.95,0,,MA,Alto Parnaíba
28/03/2021,0.69,0,,MA,Passagem Franca
28/03/2021,0.03,0,,MA,Mirador
27/05/2021,0.23,0,,MA,Grajaú
28/08/2021,0.99,0,,MA,Aldeias Altas
27/05/2021,0.43,0,,MA,Amarante do Maranhão
07/08/2021,0.79,0,,MA,Formosa da Serra Negra
05/06/2021,2.02,0,,MA,Magalhães de Almeida
22/03/2021,4.32,0,,MA,Tasso Fragoso
27/05/2021,0.7,0,,MA,Estreito
27/05/2021,0.37,0,,MA,Sítio Novo
04/07/2021,0.81,0,,MA,Mirador
24/07/2021,0.34,0,,MA,Buritirana
11/11/2021,1.71,0,,MA,Barra do Corda
27/05/2021,0.16,0,,MA,Formosa da Serra Negra
30/07/2021,0.09,0,,MA,Carolina
28/08/2021,0.47,0,,MA,Parnarama
27/05/2021,0.3,0,,MA,Buritirana
27/08/2021,0.28,0,,MA,Lajeado Novo
28/08/2021,0.13,0,,MA,Colinas
27/05/2021,0.16,0,,MA,Formosa da Serra Negra
28/08/2021,0.01,0,,MA,Fortuna
09/07/2021,0.44,0,,MA,Grajaú
28/06/2021,0.09,0,,MA,Barra do Corda
27/05/2021,0.37,0,,MA,Amarante do Maranhão
13/08/2021,0.39,0,,MA,Parnarama
28/08/2021,0.58,0,,MA,Governador Eugênio Barros
07/08/2021,1.01,0,,MA,Grajaú
16/05/2021,0.8,0,,MA,São João do Soter
28/08/2021,0.44,0,,MA,Caxias
07/08/2021,0.26,0,,MA,São João do Paraíso
13/10/2021,0.83,0,,MA,Buriti
20/11/2021,0.13,0,,MA,São João dos Patos
28/08/2021,0.59,0,,MA,São Félix de Balsas
27/05/2021,0.59,0,,MA,Mirador
20/11/2021,0.19,0,,MA,São João dos Patos
28/08/2021,0.36,0,,MA,Sucupira do Norte
28/08/2021,0.12,0,,MA,Lagoa do Mato
05/06/2021,0.12,0,,MA,Pastos Bons
27/05/2021,0.75,0,,MA,Balsas
27/08/2021,0.12,0,,MA,Lajeado Novo
11/11/2021,0.42,0,,MA,Codó
11/11/2021,1.26,0,,MA,Anapurus
13/08/2021,0.05,0,,MA,Parnarama
27/05/2021,2.86,0,,MA,Balsas
27/05/2021,0.36,0,,MA,Amarante do Maranhão
22/06/2021,2.16,0,,MA,Aldeias Altas
05/06/2021,1.27,0,,MA,Balsas
28/06/2021,0.07,0,,MA,Barra do Corda
28/08/2021,0.53,0,,MA,Codó
27/05/2021,0.31,0,,MA,Mirador
27/08/2021,0.06,0,,MA,Lajeado Novo
28/08/2021,0.35,0,,MA,Tuntum
28/08/2021,0.25,0,,MA,Tuntum
27/05/2021,0.7,0,,MA,Amarante do Maranhão
28/08/2021,0.13,0,,MA,Tuntum
22/06/2021,1.12,0,,MA,Buriti
28/08/2021,0.13,0,,MA,Tuntum
27/05/2021,0.2,0,,MA,Balsas
28/08/2021,0.28,0,,MA,Tuntum
28/03/2021,0.28,0,,MA,Sucupira do Norte
01/07/2021,1.73,0,,MA,Tasso Fragoso
27/05/2021,0.21,0,,MA,São Domingos do Maranhão
28/08/2021,0.05,0,,MA,Caxias
28/08/2021,0.29,0,,MA,Senador Alexandre Costa
28/06/2021,0.57,0,,MA,Grajaú
28/03/2021,0.01,0,,MA,Caxias
28/03/2021,0.27,0,,MA,Timon
28/03/2021,0.59,0,,MA,Tuntum
28/03/2021,1.59,0,,MA,São Domingos do Azeitão
28/08/2021,0.04,0,,MA,Peritoró
01/07/2021,1.58,0,,MA,Matões
28/03/2021,0.38,0,,MA,São Domingos do Azeitão
28/08/2021,0.07,0,,MA,Peritoró
28/03/2021,1.52,0,,MA,São Félix de Balsas
28/03/2021,2.01,0,,MA,São Félix de Balsas
28/03/2021,1.73,0,,MA,São Félix de Balsas
28/08/2021,0.19,0,,MA,Gonçalves Dias
28/08/2021,0.1,0,,MA,São João do Soter
22/06/2021,2.25,0,,MA,Milagres do Maranhão
22/06/2021,0,0,,MA,Anapurus
27/05/2021,0.13,0,,MA,Balsas
28/08/2021,0.38,0,,MA,Matões
28/08/2021,0.42,0,,MA,Aldeias Altas
28/03/2021,1.06,0,,MA,São Félix de Balsas
28/03/2021,5.09,0,,MA,Loreto
28/08/2021,0.05,0,,MA,Aldeias Altas
22/06/2021,8.06,0,,MA,Balsas
28/08/2021,0.15,0,,MA,Aldeias Altas
28/08/2021,0.11,0,,MA,Senador Alexandre Costa
28/03/2021,4.92,0,,MA,Loreto
28/08/2021,0.16,0,,MA,Colinas
28/03/2021,0.75,0,,MA,Benedito Leite
28/03/2021,9.16,0,,MA,São Félix de Balsas
28/03/2021,7.44,0,,MA,Sucupira do Norte
28/08/2021,0.11,0,,MA,Matões
05/04/2021,0.07,0,,MA,São Benedito do Rio Preto
27/05/2021,0.62,0,,MA,Balsas
28/08/2021,0.28,0,,MA,Colinas
01/07/2021,8.65,0,,MA,Aldeias Altas
28/08/2021,0.22,0,,MA,Caxias
28/08/2021,0.12,0,,MA,Caxias
28/08/2021,0.14,0,,MA,Caxias
28/08/2021,0.05,0,,MA,Colinas
28/08/2021,0.12,0,,MA,Parnarama
28/08/2021,0.11,0,,MA,Governador Eugênio Barros
05/04/2021,0.12,0,,MA,Urbano Santos
27/05/2021,0.43,0,,MA,Estreito
05/04/2021,0.09,0,,MA,Anapurus
28/08/2021,0.04,0,,MA,Parnarama
27/05/2021,0.12,0,,MA,Estreito
28/08/2021,0.06,0,,MA,Buriti
22/06/2021,0.21,0,,MA,Balsas
28/08/2021,0.05,0,,MA,Parnarama
28/08/2021,0.29,0,,MA,Lagoa do Mato
28/08/2021,0.13,0,,MA,Balsas
28/08/2021,0.07,0,,MA,Matões
22/06/2021,0.3,0,,MA,Balsas
28/08/2021,0.23,0,,MA,Parnarama
22/06/2021,0.47,0,,MA,Balsas
08/04/2021,0.23,0,,MA,Lagoa do Mato
27/05/2021,0.36,0,,MA,Barra do Corda
28/08/2021,0.14,0,,MA,São João do Soter
28/08/2021,0.08,0,,MA,Caxias
28/08/2021,0.24,0,,MA,São João do Soter
28/08/2021,0.11,0,,MA,Parnarama
27/05/2021,0.2,0,,MA,Buriti Bravo
28/08/2021,0.07,0,,MA,São Benedito do Rio Preto
28/08/2021,0.15,0,,MA,São Benedito do Rio Preto
28/08/2021,0.32,0,,MA,Parnarama
22/06/2021,0.04,0,,MA,Carolina
28/08/2021,0.29,0,,MA,Codó
05/04/2021,0.15,0,,MA,Brejo
28/08/2021,0.14,0,,MA,Codó
28/08/2021,0.14,0,,MA,Parnarama
28/08/2021,0.16,0,,MA,Parnarama
28/08/2021,0.32,0,,MA,Parnarama
28/08/2021,0.34,0,,MA,São João do Soter
27/05/2021,0.09,0,,MA,Governador Luiz Rocha
28/08/2021,0.15,0,,MA,Parnarama
28/08/2021,0.14,0,,MA,Codó
28/08/2021,0.22,0,,MA,Codó
28/08/2021,0.43,0,,MA,Urbano Santos
22/06/2021,0.67,0,,MA,Carolina
28/08/2021,0.06,0,,MA,Matões
05/06/2021,1.28,0,,MA,Santa Quitéria do Maranhão
28/08/2021,0.08,0,,MA,Matões
28/08/2021,0.07,0,,MA,Matões
28/06/2021,0.11,0,,MA,Amarante do Maranhão
22/06/2021,0.21,0,,MA,Carolina
21/10/2021,1.21,0,,MA,Montes Altos
22/06/2021,0.87,0,,MA,Balsas
27/05/2021,0.04,0,,MA,Governador Luiz Rocha
22/06/2021,0.16,0,,MA,Codó
22/06/2021,0.77,0,,MA,Aldeias Altas
22/06/2021,0.08,0,,MA,Codó
05/04/2021,4.26,0,,MA,Aldeias Altas
22/06/2021,0.16,0,,MA,Codó
27/05/2021,0.12,0,,MA,Buriti Bravo
05/04/2021,0.63,0,,MA,Caxias
22/06/2021,0.14,0,,MA,Codó
07/08/2021,0.16,0,,MA,Formosa da Serra Negra
11/11/2021,0.19,0,,MA,Caxias
22/06/2021,0.75,0,,MA,Aldeias Altas
17/09/2021,0.05,0,,MA,São João dos Patos
11/09/2021,1.51,0,,MA,Caxias
27/05/2021,0.07,0,,MA,Governador Luiz Rocha
22/06/2021,0.84,0,,MA,Mata Roma
22/06/2021,0.61,0,,MA,Codó
05/04/2021,0,0,,MA,Lizarda
05/04/2021,11.52,0,,MA,Balsas
27/05/2021,0.18,0,,MA,Barra do Corda
22/06/2021,0.68,0,,MA,Mata Roma
05/04/2021,0.19,0,,MA,Chapadinha
05/04/2021,0.31,0,,MA,Buriti
22/06/2021,0.16,0,,MA,Buriti
08/04/2021,2.43,0,,MA,Mirador
22/06/2021,3.22,0,,MA,Carolina
27/05/2021,1.18,0,,MA,Buriti Bravo
08/04/2021,1.41,0,,MA,Loreto
05/04/2021,5.15,0,,MA,Aldeias Altas
08/04/2021,1.36,0,,MA,Matões
08/04/2021,2.59,0,,MA,Sambaíba
05/04/2021,8.44,0,,MA,Buriti
16/10/2021,0.08,0,,MA,Mirador
08/04/2021,6.23,0,,MA,Alto Parnaíba
08/04/2021,0.54,0,,MA,Alto Parnaíba
05/04/2021,1.58,0,,MA,Aldeias Altas
08/04/2021,0.14,0,,MA,Amarante do Maranhão
13/05/2021,3.3,0,,MA,Mirador
22/06/2021,0.75,0,,MA,Buriti
16/10/2021,0.32,0,,MA,Mirador
22/06/2021,0.41,0,,MA,Buriti
08/04/2021,0.28,0,,MA,São Raimundo das Mangabeiras
08/04/2021,0.54,0,,MA,Loreto
08/04/2021,0.15,0,,MA,Parnarama
08/04/2021,0.24,0,,MA,São Raimundo das Mangabeiras
08/04/2021,1.08,0,,MA,Loreto
22/06/2021,0.17,0,,MA,Brejo
08/04/2021,0.35,0,,MA,São Raimundo das Mangabeiras
22/06/2021,1.26,0,,MA,Estreito
08/04/2021,0.13,0,,MA,Loreto
08/04/2021,0.09,0,,MA,Riachão
22/06/2021,0.18,0,,MA,Brejo
27/05/2021,0.67,0,,MA,Estreito
08/04/2021,2.05,0,,MA,Matões
08/04/2021,0.48,0,,MA,Balsas
08/04/2021,0.24,0,,MA,Balsas
08/04/2021,0.53,0,,MA,São João do Paraíso
16/05/2021,0.23,0,,MA,Brejo
08/04/2021,0.22,0,,MA,São João do Paraíso
08/04/2021,0.26,0,,MA,Sítio Novo
08/04/2021,0.24,0,,MA,Matões
08/04/2021,1.1,0,,MA,Buriti
08/04/2021,0.77,0,,MA,Buriti
28/06/2021,0.16,0,,MA,Amarante do Maranhão
08/04/2021,0.13,0,,MA,Parnarama
08/04/2021,0.29,0,,MA,São João do Paraíso
08/04/2021,0.03,0,,MA,Parnarama
08/04/2021,0.12,0,,MA,Buriti Bravo
08/04/2021,0.09,0,,MA,São Raimundo das Mangabeiras
01/07/2021,1.27,0,,MA,São João do Soter
08/04/2021,0.22,0,,MA,Buriti Bravo
08/04/2021,0.34,0,,MA,Parnarama
08/04/2021,0,0,,MA,Colinas
08/04/2021,0.18,0,,MA,Jatobá
08/04/2021,0.85,0,,MA,Lagoa do Mato
08/04/2021,0.48,0,,MA,Lagoa do Mato
08/04/2021,0.02,0,,MA,Fortuna
08/04/2021,0.86,0,,MA,Governador Luiz Rocha
08/04/2021,0.56,0,,MA,Fortuna
08/04/2021,0.59,0,,MA,Barra do Corda
08/04/2021,0.15,0,,MA,Parnarama
08/04/2021,0.08,0,,MA,Grajaú
27/05/2021,0.61,0,,MA,Governador Luiz Rocha
08/04/2021,0.29,0,,MA,Parnarama
08/04/2021,0.53,0,,MA,Parnarama
27/07/2021,0.93,0,,MA,Grajaú
08/04/2021,0.34,0,,MA,Barra do Corda
08/04/2021,0.49,0,,MA,Tuntum
08/04/2021,0.17,0,,MA,Grajaú
08/04/2021,0.55,0,,MA,Lagoa do Mato
08/04/2021,0.34,0,,MA,Lagoa do Mato
08/04/2021,0.13,0,,MA,Tuntum
08/04/2021,0.19,0,,MA,Buriti Bravo
08/04/2021,0.52,0,,MA,São João do Paraíso
04/07/2021,2.14,0,,MA,Peritoró
08/04/2021,0.18,0,,MA,Parnarama
08/04/2021,0.32,0,,MA,Parnarama
08/04/2021,0.44,0,,MA,Amarante do Maranhão
08/04/2021,0.32,0,,MA,Lajeado Novo
08/04/2021,0.24,0,,MA,Fortaleza dos Nogueiras
13/06/2021,0.08,0,,MA,Carolina
27/05/2021,0.14,0,,MA,Governador Luiz Rocha
27/05/2021,0.05,0,,MA,Fortuna
08/04/2021,0.36,0,,MA,Lajeado Novo
08/04/2021,0.51,0,,MA,Colinas
08/04/2021,0.19,0,,MA,Sítio Novo
08/04/2021,0.07,0,,MA,Amarante do Maranhão
13/08/2021,0.42,0,,MA,Coroatá
08/04/2021,0.15,0,,MA,Grajaú
08/04/2021,0.55,0,,MA,São Domingos do Azeitão
08/04/2021,0.28,0,,MA,São João do Paraíso
08/04/2021,0.96,0,,MA,Porto Franco
08/04/2021,0.54,0,,MA,Nova Colinas
27/05/2021,0.15,0,,MA,Governador Luiz Rocha
08/04/2021,0.8,0,,MA,Feira Nova do Maranhão
08/04/2021,0.41,0,,MA,Porto Franco
08/04/2021,0.38,0,,MA,Porto Franco
08/04/2021,0.37,0,,MA,Formosa da Serra Negra
25/06/2021,2.03,0,,MA,Lagoa do Mato
08/04/2021,0.19,0,,MA,Mirador
08/04/2021,0.6,0,,MA,Fortaleza dos Nogueiras
08/04/2021,0.17,0,,MA,São João do Paraíso
08/04/2021,0.1,0,,MA,Feira Nova do Maranhão
08/04/2021,0.17,0,,MA,Riachão
08/04/2021,0.69,0,,MA,Loreto
08/04/2021,0.1,0,,MA,Sambaíba
08/04/2021,0.09,0,,MA,Nova Colinas
27/05/2021,0.22,0,,MA,Governador Luiz Rocha
08/04/2021,0.06,0,,MA,Loreto
16/10/2021,0.24,0,,MA,Afonso Cunha
08/04/2021,0.16,0,,MA,Nova Colinas
08/04/2021,0.59,0,,MA,Grajaú
08/04/2021,1.36,0,,MA,Balsas
08/04/2021,0.1,0,,MA,Carolina
28/06/2021,0.49,0,,MA,Grajaú
08/04/2021,0.17,0,,MA,Balsas
27/05/2021,0.08,0,,MA,Senador Alexandre Costa
08/04/2021,0.78,0,,MA,Carolina
08/04/2021,0.37,0,,MA,Balsas
08/04/2021,1.24,0,,MA,Balsas
08/04/2021,0.15,0,,MA,Carolina
08/04/2021,0.33,0,,MA,Loreto
08/04/2021,0.38,0,,MA,Balsas
25/06/2021,1.26,0,,MA,Estreito
08/04/2021,0.12,0,,MA,Riachão
27/05/2021,0.33,0,,MA,Fortuna
07/08/2021,0.11,0,,MA,São João do Paraíso
27/05/2021,0.59,0,,MA,Codó
27/05/2021,0.27,0,,MA,Gonçalves Dias
08/04/2021,0.25,0,,MA,Carolina
08/04/2021,0.24,0,,MA,Carolina
25/06/2021,1.62,0,,MA,Matões
08/04/2021,0.13,0,,MA,Carolina
08/04/2021,0.17,0,,MA,Carolina
05/08/2021,0.45,0,,MA,Codó
16/05/2021,1.07,0,,MA,São João do Soter
14/09/2021,0.15,0,,MA,Parnarama
12/07/2021,1.57,0,,MA,Estreito
27/05/2021,0.94,0,,MA,Riachão
09/07/2021,0.42,0,,MA,Feira Nova do Maranhão
24/07/2021,0.18,0,,MA,Jatobá
24/07/2021,0.63,0,,MA,Governador Luiz Rocha
24/07/2021,0.23,0,,MA,Tuntum
27/05/2021,1.1,0,,MA,Buriti Bravo
24/07/2021,0.17,0,,MA,Colinas
24/07/2021,0.23,0,,MA,Tuntum
24/07/2021,0.2,0,,MA,Governador Eugênio Barros
24/07/2021,0.17,0,,MA,Fortuna
24/07/2021,0.19,0,,MA,Tuntum
24/07/2021,0.03,0,,MA,Governador Luiz Rocha
24/07/2021,0.12,0,,MA,Tuntum
24/07/2021,0.85,0,,MA,Tuntum
11/11/2021,0.22,0,,MA,Parnarama
24/07/2021,0.36,0,,MA,Grajaú
11/11/2021,0.19,0,,MA,Matões
24/07/2021,0.24,0,,MA,Amarante do Maranhão
24/07/2021,0.05,0,,MA,Sítio Novo
25/06/2021,2.21,0,,MA,Fortuna
25/06/2021,0.09,0,,MA,Governador Luiz Rocha
24/07/2021,0.11,0,,MA,Sítio Novo
24/07/2021,0,0,,MA,Governador Edison Lobão
24/07/2021,0.24,0,,MA,Montes Altos
24/07/2021,0.05,0,,MA,Tuntum
07/08/2021,0.12,0,,MA,São João do Paraíso
24/07/2021,0.1,0,,MA,Parnarama
24/07/2021,0.11,0,,MA,Governador Eugênio Barros
27/05/2021,0.06,0,,MA,Gonçalves Dias
24/07/2021,0.04,0,,MA,Governador Eugênio Barros
24/07/2021,0.2,0,,MA,Montes Altos
11/11/2021,0.02,0,,MA,Colinas
11/11/2021,1.12,0,,MA,Passagem Franca
24/07/2021,0.41,0,,MA,Sítio Novo
27/05/2021,0.04,0,,MA,Gonçalves Dias
24/07/2021,0.32,0,,MA,São João do Soter
30/08/2021,0.05,0,,MA,São João do Paraíso
30/07/2021,0.2,0,,MA,Carolina
24/07/2021,0.13,0,,MA,Grajaú
24/07/2021,0.7,0,,MA,Grajaú
27/05/2021,0.57,0,,MA,Fortuna
24/07/2021,0.44,0,,MA,Codó
24/07/2021,0.27,0,,MA,Tuntum
24/07/2021,0.1,0,,MA,Grajaú
16/05/2021,0.92,0,,MA,Colinas
24/07/2021,0.15,0,,MA,Barra do Corda
22/06/2021,0.07,0,,MA,Buriti
27/05/2021,0.18,0,,MA,São João do Soter
24/07/2021,0.1,0,,MA,Matões
22/06/2021,0.31,0,,MA,Buriti
24/07/2021,0.44,0,,MA,Timon
24/07/2021,0.28,0,,MA,Matões
24/07/2021,0.4,0,,MA,Timon
24/07/2021,0.28,0,,MA,Matões
30/08/2021,0.02,0,,MA,Grajaú
24/07/2021,0.14,0,,MA,Montes Altos
27/05/2021,0.42,0,,MA,Buriti Bravo
14/09/2021,0.23,0,,MA,Codó
11/06/2021,0.04,0,,MA,Lagoa do Mato
30/08/2021,0.22,0,,MA,Formosa da Serra Negra
24/07/2021,0.19,0,,MA,Governador Edison Lobão
24/07/2021,0.43,0,,MA,Aldeias Altas
27/05/2021,0.1,0,,MA,Governador Luiz Rocha
24/07/2021,0.16,0,,MA,Governador Edison Lobão
24/07/2021,0.07,0,,MA,Aldeias Altas
30/07/2021,0.15,0,,MA,Riachão
24/07/2021,0.23,0,,MA,Ribamar Fiquene
24/07/2021,0.26,0,,MA,Parnarama
24/07/2021,0.22,0,,MA,Ribamar Fiquene
24/07/2021,0.19,0,,MA,Gonçalves Dias
24/07/2021,0.26,0,,MA,Aldeias Altas
27/05/2021,0.25,0,,MA,Governador Luiz Rocha
27/05/2021,0.02,0,,MA,Fortuna
24/07/2021,0.17,0,,MA,Senador Alexandre Costa
24/07/2021,0.48,0,,MA,Ribamar Fiquene
16/05/2021,1.53,0,,MA,Passagem Franca
24/07/2021,0.14,0,,MA,Senador Alexandre Costa
25/06/2021,0.95,0,,MA,Carolina
30/08/2021,0.2,0,,MA,Imperatriz
30/08/2021,0.06,0,,MA,São João do Paraíso
13/06/2021,0.22,0,,MA,Feira Nova do Maranhão
07/12/2021,0.65,0,,MA,São João do Paraíso
24/07/2021,0.2,0,,MA,Matões
30/08/2021,0.39,0,,MA,Porto Franco
24/07/2021,0.24,0,,MA,Senador Alexandre Costa
